,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3,coarseGrainedSketchInfo
471,further,e9de387ab0b5_23,trial_4_straight,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan,further_straight
472,further,e9de387ab0b5_25,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan,trial_4_straight,further_bluejay
473,closer,e9de387ab0b5_26,trial_17_redsport,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_redsport
474,further,e9de387ab0b5_30,trial_3_redantique,trial_14_robin,trial_23_weimaraner,trial_32_squat,further_redantique
475,closer,e9de387ab0b5_32,trial_1_bluesport,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_bluesport
476,further,2e74803e940d_1,trial_11_waiting,trial_14_robin,trial_18_pug,trial_9_brown,further_waiting
477,further,2e74803e940d_2,trial_2_bullmastiff,trial_20_cuckoo,trial_3_redantique,trial_5_inlay,further_bullmastiff
478,further,2e74803e940d_3,trial_15_nightingale,trial_22_leather,trial_24_white,trial_7_basset,further_nightingale
479,closer,2e74803e940d_6,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,trial_26_crow,closer_bluejay
480,closer,2e74803e940d_7,trial_13_tomtit,trial_12_bluejay,trial_19_pigeon,trial_26_crow,closer_tomtit
481,further,2e74803e940d_10,trial_20_cuckoo,trial_2_bullmastiff,trial_3_redantique,trial_5_inlay,further_cuckoo
482,further,2e74803e940d_11,trial_22_leather,trial_15_nightingale,trial_24_white,trial_7_basset,further_leather
483,closer,2e74803e940d_13,trial_19_pigeon,trial_12_bluejay,trial_13_tomtit,trial_26_crow,closer_pigeon
484,further,2e74803e940d_14,trial_9_brown,trial_11_waiting,trial_14_robin,trial_18_pug,further_brown
485,closer,2e74803e940d_15,trial_10_beetle,trial_17_redsport,trial_1_bluesport,trial_6_hatchback,closer_beetle
486,closer,2e74803e940d_16,trial_1_bluesport,trial_10_beetle,trial_17_redsport,trial_6_hatchback,closer_bluesport
487,closer,2e74803e940d_17,trial_6_hatchback,trial_10_beetle,trial_17_redsport,trial_1_bluesport,closer_hatchback
488,closer,2e74803e940d_18,trial_17_redsport,trial_10_beetle,trial_1_bluesport,trial_6_hatchback,closer_redsport
489,further,2e74803e940d_20,trial_5_inlay,trial_20_cuckoo,trial_2_bullmastiff,trial_3_redantique,further_inlay
490,further,2e74803e940d_22,trial_7_basset,trial_15_nightingale,trial_22_leather,trial_24_white,further_basset
491,further,2e74803e940d_23,trial_3_redantique,trial_20_cuckoo,trial_2_bullmastiff,trial_5_inlay,further_redantique
492,further,2e74803e940d_26,trial_24_white,trial_15_nightingale,trial_22_leather,trial_7_basset,further_white
493,further,2e74803e940d_27,trial_18_pug,trial_11_waiting,trial_14_robin,trial_9_brown,further_pug
494,further,2e74803e940d_29,trial_14_robin,trial_11_waiting,trial_18_pug,trial_9_brown,further_robin
495,closer,2e74803e940d_32,trial_26_crow,trial_12_bluejay,trial_13_tomtit,trial_19_pigeon,closer_crow
496,further,e7e2225bac12_1,trial_9_brown,trial_18_pug,trial_19_pigeon,trial_27_sling,further_brown
497,closer,e7e2225bac12_4,trial_25_goldenretriever,trial_16_bloodhound,trial_30_doberman,trial_7_basset,closer_goldenretriever
498,closer,e7e2225bac12_5,trial_6_hatchback,trial_17_redsport,trial_1_bluesport,trial_31_bluesedan,closer_hatchback
499,closer,e7e2225bac12_6,trial_20_cuckoo,trial_14_robin,trial_15_nightingale,trial_29_sparrow,closer_cuckoo
500,further,e7e2225bac12_7,trial_18_pug,trial_19_pigeon,trial_27_sling,trial_9_brown,further_pug
501,closer,e7e2225bac12_8,trial_31_bluesedan,trial_17_redsport,trial_1_bluesport,trial_6_hatchback,closer_bluesedan
502,closer,e7e2225bac12_9,trial_29_sparrow,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,closer_sparrow
503,closer,e7e2225bac12_10,trial_32_squat,trial_21_woven,trial_22_leather,trial_5_inlay,closer_squat
504,closer,e7e2225bac12_11,trial_21_woven,trial_22_leather,trial_32_squat,trial_5_inlay,closer_woven
505,closer,e7e2225bac12_14,trial_30_doberman,trial_16_bloodhound,trial_25_goldenretriever,trial_7_basset,closer_doberman
506,closer,e7e2225bac12_16,trial_1_bluesport,trial_17_redsport,trial_31_bluesedan,trial_6_hatchback,closer_bluesport
507,further,e7e2225bac12_17,trial_27_sling,trial_18_pug,trial_19_pigeon,trial_9_brown,further_sling
508,closer,e7e2225bac12_18,trial_15_nightingale,trial_14_robin,trial_20_cuckoo,trial_29_sparrow,closer_nightingale
509,closer,e7e2225bac12_19,trial_17_redsport,trial_1_bluesport,trial_31_bluesedan,trial_6_hatchback,closer_redsport
510,closer,e7e2225bac12_20,trial_5_inlay,trial_21_woven,trial_22_leather,trial_32_squat,closer_inlay
511,closer,e7e2225bac12_21,trial_14_robin,trial_15_nightingale,trial_20_cuckoo,trial_29_sparrow,closer_robin
512,further,e7e2225bac12_23,trial_4_straight,trial_12_bluejay,trial_23_weimaraner,trial_3_redantique,further_straight
513,further,e7e2225bac12_24,trial_12_bluejay,trial_23_weimaraner,trial_3_redantique,trial_4_straight,further_bluejay
514,further,e7e2225bac12_25,trial_19_pigeon,trial_18_pug,trial_27_sling,trial_9_brown,further_pigeon
515,further,e7e2225bac12_26,trial_23_weimaraner,trial_12_bluejay,trial_3_redantique,trial_4_straight,further_weimaraner
516,further,e7e2225bac12_27,trial_3_redantique,trial_12_bluejay,trial_23_weimaraner,trial_4_straight,further_redantique
517,closer,e7e2225bac12_28,trial_7_basset,trial_16_bloodhound,trial_25_goldenretriever,trial_30_doberman,closer_basset
518,closer,e7e2225bac12_30,trial_22_leather,trial_21_woven,trial_32_squat,trial_5_inlay,closer_leather
519,closer,e7e2225bac12_32,trial_16_bloodhound,trial_25_goldenretriever,trial_30_doberman,trial_7_basset,closer_bloodhound
520,closer,2a61d8a3622d_1,trial_12_bluejay,trial_14_robin,trial_26_crow,trial_29_sparrow,closer_bluejay
521,closer,2a61d8a3622d_2,trial_2_bullmastiff,trial_16_bloodhound,trial_28_chihuahua,trial_7_basset,closer_bullmastiff
522,further,2a61d8a3622d_6,trial_32_squat,trial_10_beetle,trial_13_tomtit,trial_23_weimaraner,further_squat
523,closer,2a61d8a3622d_7,trial_14_robin,trial_12_bluejay,trial_26_crow,trial_29_sparrow,closer_robin
524,further,2a61d8a3622d_8,trial_10_beetle,trial_13_tomtit,trial_23_weimaraner,trial_32_squat,further_beetle
525,further,2a61d8a3622d_9,trial_23_weimaraner,trial_10_beetle,trial_13_tomtit,trial_32_squat,further_weimaraner
526,closer,2a61d8a3622d_13,trial_7_basset,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff,closer_basset
527,closer,2a61d8a3622d_24,trial_16_bloodhound,trial_28_chihuahua,trial_2_bullmastiff,trial_7_basset,closer_bloodhound
528,further,2a61d8a3622d_25,trial_13_tomtit,trial_10_beetle,trial_23_weimaraner,trial_32_squat,further_tomtit
529,closer,2a61d8a3622d_26,trial_29_sparrow,trial_12_bluejay,trial_14_robin,trial_26_crow,closer_sparrow
530,closer,2a61d8a3622d_28,trial_28_chihuahua,trial_16_bloodhound,trial_2_bullmastiff,trial_7_basset,closer_chihuahua
531,closer,2a61d8a3622d_32,trial_26_crow,trial_12_bluejay,trial_14_robin,trial_29_sparrow,closer_crow
532,further,2a7d3b392127_1,trial_16_bloodhound,trial_11_waiting,trial_12_bluejay,trial_17_redsport,further_bloodhound
533,closer,2a7d3b392127_3,trial_3_redantique,trial_1_bluesport,trial_24_white,trial_9_brown,closer_redantique
534,closer,2a7d3b392127_11,trial_24_white,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_white
535,further,2a7d3b392127_12,trial_26_crow,trial_23_weimaraner,trial_31_bluesedan,trial_5_inlay,further_crow
536,further,2a7d3b392127_15,trial_5_inlay,trial_23_weimaraner,trial_26_crow,trial_31_bluesedan,further_inlay
537,further,2a7d3b392127_16,trial_31_bluesedan,trial_23_weimaraner,trial_26_crow,trial_5_inlay,further_bluesedan
538,closer,2a7d3b392127_18,trial_9_brown,trial_1_bluesport,trial_24_white,trial_3_redantique,closer_brown
539,further,2a7d3b392127_20,trial_12_bluejay,trial_11_waiting,trial_16_bloodhound,trial_17_redsport,further_bluejay
540,further,2a7d3b392127_22,trial_17_redsport,trial_11_waiting,trial_12_bluejay,trial_16_bloodhound,further_redsport
541,further,2a7d3b392127_23,trial_23_weimaraner,trial_26_crow,trial_31_bluesedan,trial_5_inlay,further_weimaraner
542,further,2a7d3b392127_24,trial_11_waiting,trial_12_bluejay,trial_16_bloodhound,trial_17_redsport,further_waiting
543,closer,2a7d3b392127_29,trial_1_bluesport,trial_24_white,trial_3_redantique,trial_9_brown,closer_bluesport
544,closer,fcb7cf68ddba_1,trial_32_squat,trial_11_waiting,trial_4_straight,trial_8_knob,closer_squat
545,closer,fcb7cf68ddba_5,trial_8_knob,trial_11_waiting,trial_32_squat,trial_4_straight,closer_knob
546,further,fcb7cf68ddba_14,trial_24_white,trial_15_nightingale,trial_27_sling,trial_7_basset,further_white
547,closer,fcb7cf68ddba_19,trial_30_doberman,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,closer_doberman
548,further,fcb7cf68ddba_20,trial_15_nightingale,trial_24_white,trial_27_sling,trial_7_basset,further_nightingale
549,closer,fcb7cf68ddba_21,trial_16_bloodhound,trial_18_pug,trial_28_chihuahua,trial_30_doberman,closer_bloodhound
550,further,fcb7cf68ddba_24,trial_27_sling,trial_15_nightingale,trial_24_white,trial_7_basset,further_sling
551,further,fcb7cf68ddba_26,trial_7_basset,trial_15_nightingale,trial_24_white,trial_27_sling,further_basset
552,closer,fcb7cf68ddba_27,trial_28_chihuahua,trial_16_bloodhound,trial_18_pug,trial_30_doberman,closer_chihuahua
553,closer,fcb7cf68ddba_30,trial_18_pug,trial_16_bloodhound,trial_28_chihuahua,trial_30_doberman,closer_pug
554,closer,fcb7cf68ddba_31,trial_4_straight,trial_11_waiting,trial_32_squat,trial_8_knob,closer_straight
555,closer,fcb7cf68ddba_32,trial_11_waiting,trial_32_squat,trial_4_straight,trial_8_knob,closer_waiting
556,closer,7cc820eaccb0_1,trial_9_brown,trial_10_beetle,trial_1_bluesport,trial_3_redantique,closer_brown
557,further,7cc820eaccb0_2,trial_18_pug,trial_11_waiting,trial_13_tomtit,trial_31_bluesedan,further_pug
558,closer,7cc820eaccb0_7,trial_1_bluesport,trial_10_beetle,trial_3_redantique,trial_9_brown,closer_bluesport
559,further,7cc820eaccb0_16,trial_20_cuckoo,trial_17_redsport,trial_27_sling,trial_7_basset,further_cuckoo
560,further,7cc820eaccb0_17,trial_27_sling,trial_17_redsport,trial_20_cuckoo,trial_7_basset,further_sling
561,further,7cc820eaccb0_18,trial_13_tomtit,trial_11_waiting,trial_18_pug,trial_31_bluesedan,further_tomtit
562,further,7cc820eaccb0_19,trial_7_basset,trial_17_redsport,trial_20_cuckoo,trial_27_sling,further_basset
563,further,7cc820eaccb0_20,trial_11_waiting,trial_13_tomtit,trial_18_pug,trial_31_bluesedan,further_waiting
564,further,7cc820eaccb0_24,trial_31_bluesedan,trial_11_waiting,trial_13_tomtit,trial_18_pug,further_bluesedan
565,closer,7cc820eaccb0_26,trial_10_beetle,trial_1_bluesport,trial_3_redantique,trial_9_brown,closer_beetle
566,further,7cc820eaccb0_28,trial_17_redsport,trial_20_cuckoo,trial_27_sling,trial_7_basset,further_redsport
